,last_name,first_name,birthday,gender,type,state,party
9749,Murphy,Maurice,1927-10-03,M,sen,NH,Republican
9755,Ray,John,1886-09-27,M,rep,NY,Republican
9757,Reece,Brazilla,1889-12-22,M,rep,TN,Republican
9758,Reece,Louise,1898-11-06,F,rep,TN,Republican
9763,Saltonstall,Leverett,1892-09-01,M,sen,MA,Republican
9766,Scherer,Gordon,1906-12-26,M,rep,OH,Republican
9767,Schoeppel,Andrew,1894-11-23,M,sen,KS,Republican
9768,Scranton,William,1917-07-19,M,rep,PA,Republican
9769,Seely-Brown,Horace,1908-05-12,M,rep,CT,Republican
9772,Taber,John,1880-05-05,M,rep,NY,Republican
9774,Van Zandt,James,1898-12-18,M,rep,PA,Republican
9775,Weaver,Phillip,1919-04-09,M,rep,NE,Republican
9776,Weis,Jessica,1901-07-08,F,rep,NY,Republican
9779,Bottum,Joseph,1903-08-07,M,sen,SD,Republican
9780,Mechem,Edwin,1912-07-02,M,sen,NM,Republican
9781,Simpson,Milward,1897-11-12,M,sen,WY,Republican
9782,Abele,Homer,1916-11-21,M,rep,OH,Republican
9783,Alger,Bruce,1918-06-12,M,rep,TX,Republican
9784,Auchincloss,James,1885-01-19,M,rep,NJ,Republican
9785,Avery,William,1911-08-11,M,rep,KS,Republican
9786,Baker,Howard,1902-01-12,M,rep,TN,Republican
9787,Baker,Irene,1901-11-17,F,rep,TN,Republican
9788,Barry,Robert,1915-05-15,M,rep,NY,Republican
9789,Becker,Frank,1899-08-27,M,rep,NY,Republican
9790,Beermann,Ralph,1912-08-13,M,rep,NE,Republican
9791,Bennett,John,1904-01-10,M,rep,MI,Republican
9792,Bolton,Oliver,1917-02-22,M,rep,OH,Republican
9794,Bromwell,James,1920-03-26,M,rep,IA,Republican
9795,Bruce,Donald,1921-04-27,M,rep,IN,Republican
9799,Carlson,Frank,1893-01-23,M,sen,KS,Republican
9800,Chenoweth,John,1897-08-17,M,rep,CO,Republican
9803,Derounian,Steven,1918-04-06,M,rep,NY,Republican
9804,Dirksen,Everett,1896-01-04,M,sen,IL,Republican
9812,Gavin,Leon,1893-02-25,M,rep,PA,Republican
9814,Glenn,Milton,1903-06-18,M,rep,NJ,Republican
9822,Hickenlooper,Bourke,1896-07-21,M,sen,IA,Republican
9824,Hoeven,Charles,1895-03-30,M,rep,IA,Republican
9825,Hoffman,Elmer,1899-07-07,M,rep,IL,Republican
9826,Horan,Walter,1898-10-15,M,rep,WA,Republican
9828,Jensen,Benton,1892-12-16,M,rep,IA,Republican
9829,Johansen,August,1905-07-21,M,rep,MI,Republican
9833,Kilburn,Clarence,1893-04-13,M,rep,NY,Republican
9835,Knox,Victor,1899-01-13,M,rep,MI,Republican
9836,Kuchel,Thomas,1910-08-15,M,sen,CA,Republican
9842,Martin,Patrick,1924-11-25,M,rep,CA,Republican
9843,McIntire,Clifford,1908-05-04,M,rep,ME,Republican
9844,McLoskey,Robert,1907-06-26,M,rep,IL,Republican
9845,Meader,George,1907-09-13,M,rep,MI,Republican
9846,Miller,William,1914-03-22,M,rep,NY,Republican
9847,Milliken,William,1897-08-19,M,rep,PA,Republican
9850,Morton,Thruston,1907-08-19,M,sen,KY,Republican
9851,Norblad,Albin,1908-09-12,M,rep,OR,Republican
9852,Nygaard,Hjalmar,1906-03-24,M,rep,ND,Republican
9854,Osmers,Frank,1907-12-30,M,rep,NJ,Republican
9855,Ostertag,Harold,1896-06-22,M,rep,NY,Republican
9857,Pillion,John,1904-08-10,M,rep,NY,Republican
9859,Rich,Carl,1898-09-12,M,rep,OH,Republican
9860,Riehlman,Roy,1899-08-26,M,rep,NY,Republican
9863,Schenck,Paul,1899-04-19,M,rep,OH,Republican
9866,Short,Don,1903-06-22,M,rep,ND,Republican
9867,Sibal,Abner,1921-04-11,M,rep,CT,Republican
9868,Siler,Eugene,1900-06-26,M,rep,KY,Republican
9870,St. George,Katharine,1894-07-12,F,rep,NY,Republican
9872,Stinson,K.,1930-04-20,M,rep,WA,Republican
9874,Tollefson,Thor,1901-05-02,M,rep,WA,Republican
9875,Van Pelt,William,1905-03-10,M,rep,WI,Republican
9877,Wallhauser,George,1900-02-10,M,rep,NJ,Republican
9880,Weaver,James,1920-09-27,M,rep,PA,Republican
9881,Westland,Alfred,1904-12-14,M,rep,WA,Republican
9882,Wharton,James,1899-10-04,M,rep,NY,Republican
9884,Wilson,Earl,1906-04-18,M,rep,IN,Republican
9889,Andrews,Arthur,1909-01-15,M,rep,AL,Republican
9890,Baldwin,John,1915-06-28,M,rep,CA,Republican
9894,Brown,Clarence,1893-07-14,M,rep,OH,Republican
9896,Callaway,Howard,1927-04-02,M,rep,GA,Republican
9902,Curtin,Willard,1905-11-28,M,rep,PA,Republican
9903,Dague,Paul,1898-05-19,M,rep,PA,Republican
9907,Ellsworth,Robert,1926-06-11,M,rep,KS,Republican
9918,Harvey,Ralph,1901-08-09,M,rep,IN,Republican
9928,Kunkel,John,1898-07-21,M,rep,PA,Republican
9929,Lindsay,John,1921-11-24,M,rep,NY,Republican
9933,Martin,James,1918-09-01,M,rep,AL,Republican
9934,Martin,Joseph,1884-11-03,M,rep,MA,Republican
9942,Murphy,George,1902-07-04,M,sen,CA,Republican
9946,Prouty,Winston,1906-09-01,M,sen,VT,Republican
9969,Tupper,Stanley,1921-01-25,M,rep,ME,Republican
9973,Walker,Prentiss,1917-08-23,M,rep,MS,Republican
9976,Williams,John,1904-05-17,M,sen,DE,Republican
9980,Allott,Gordon,1907-01-02,M,sen,CO,Republican
9984,Boggs,James,1909-05-15,M,sen,DE,Republican
9985,Bolton,Frances,1885-03-29,F,rep,OH,Republican
9986,Cooper,John,1901-08-23,M,sen,KY,Republican
9987,Curtis,Thomas,1911-05-14,M,rep,MO,Republican
9989,Fino,Paul,1913-12-15,M,rep,NY,Republican
9991,Gardner,James,1933-04-08,M,rep,NC,Republican
9993,Halleck,Charles,1900-08-22,M,rep,IN,Republican
9996,Harrison,William,1896-08-10,M,rep,WY,Republican
10001,Jordan,Leonard,1899-05-15,M,sen,ID,Republican
10006,Kupferman,Theodore,1920-05-12,M,rep,NY,Republican
10008,Miller,Jack,1916-06-06,M,sen,IA,Republican
10009,Moore,Arch,1923-04-16,M,rep,WV,Republican
10012,Mundt,Karl,1900-06-03,M,sen,SD,Republican
10020,Smith,James,1926-07-23,M,rep,OK,Republican
10021,Smith,Margaret,1897-12-14,F,sen,ME,Republican
10028,Younger,Jesse,1893-04-11,M,rep,CA,Republican
10029,Cook,Marlow,1926-07-27,M,sen,KY,Republican
10030,Goodell,Charles,1926-03-16,M,sen,NY,Republican
10031,Adair,Edwin,1907-12-14,M,rep,IN,Republican
10032,Aiken,George,1892-08-20,M,sen,VT,Republican
10033,Ayres,William,1916-02-05,M,rep,OH,Republican
10034,Bates,William,1917-04-26,M,rep,MA,Republican
10035,Battin,James,1925-02-13,M,rep,MT,Republican
10036,Bennett,Wallace,1898-11-13,M,sen,UT,Republican
10037,Berry,Ellis,1902-10-06,M,rep,SD,Republican
10039,Burton,Laurence,1926-10-30,M,rep,UT,Republican
10040,Button,Daniel,1917-11-01,M,rep,NY,Republican
10041,Cahill,William,1912-06-25,M,rep,NJ,Republican
10043,Cowger,William,1922-01-01,M,rep,KY,Republican
10044,Cramer,William,1922-08-04,M,rep,FL,Republican
10045,Cunningham,Glenn,1912-09-10,M,rep,NE,Republican
10048,Denney,Robert,1916-04-11,M,rep,NE,Republican
10049,Dominick,Peter,1915-07-07,M,sen,CO,Republican
10055,Foreman,Edgar,1933-12-22,M,rep,NM,Republican
10059,Gurney,Edward,1914-01-12,M,sen,FL,Republican
10063,Kleppe,Thomas,1919-07-01,M,rep,ND,Republican
10064,Laird,Melvin,1922-09-01,M,rep,WI,Republican
10065,Langen,Odin,1913-01-05,M,rep,MN,Republican
10066,Lipscomb,Glenard,1915-08-19,M,rep,CA,Republican
10068,MacGregor,Clark,1922-07-12,M,rep,MN,Republican
10070,May,Catherine,1914-05-18,F,rep,WA,Republican
10073,McKneally,Martin,1914-12-31,M,rep,NY,Republican
10074,Meskill,Thomas,1928-01-30,M,rep,CT,Republican
10075,Mize,Chester,1917-12-25,M,rep,KS,Republican
10080,Pollock,Howard,1920-04-11,M,rep,AK,Republican
10082,Reifel,Benjamin,1906-09-19,M,rep,SD,Republican
10083,Reinecke,Edwin,1924-01-07,M,rep,CA,Republican
10087,Roudebush,Richard,1918-01-18,M,rep,IN,Republican
10088,Rumsfeld,Donald,1932-07-09,M,rep,IL,Republican
10089,Saxbe,William,1916-06-24,M,sen,OH,Republican
10090,Schadeberg,Henry,1913-10-12,M,rep,WI,Republican
10091,Smith,Ralph,1915-10-06,M,sen,IL,Republican
10093,Utt,James,1899-03-11,M,rep,CA,Republican
10094,Watkins,George,1902-05-21,M,rep,PA,Republican
10095,Watson,Albert,1922-08-30,M,rep,SC,Republican
10096,Wold,John,1916-08-31,M,rep,WY,Republican
10097,Nixon,Richard,1913-01-09,M,sen,CA,Republican
10105,Beall,John,1927-06-19,M,sen,MD,Republican
10107,Belcher,Page,1899-04-21,M,rep,OK,Republican
10108,Betts,Jackson,1904-05-26,M,rep,OH,Republican
10111,Bow,Frank,1901-02-20,M,rep,OH,Republican
10112,Brock,William,1930-11-23,M,sen,TN,Republican
10115,Byrnes,John,1913-06-12,M,rep,WI,Republican
10118,Carlson,Cliffard,1915-12-30,M,rep,IL,Republican
10121,Conover,William,1928-08-27,M,rep,PA,Republican
10122,Corbett,Robert,1905-08-25,M,rep,PA,Republican
10127,Dwyer,Florence,1902-07-04,F,rep,NJ,Republican
10130,Fannin,Paul,1907-01-29,M,sen,AZ,Republican
10131,Fong,Hiram,1906-10-15,M,sen,HI,Republican
10132,Fulton,James,1903-03-01,M,rep,PA,Republican
10139,Hall,Durward,1910-09-14,M,rep,MO,Republican
10140,Halpern,Seymour,1913-11-19,M,rep,NY,Republican
10144,Hruska,Roman,1904-08-16,M,sen,NE,Republican
10146,Jonas,Charles,1904-12-09,M,rep,NC,Republican
10148,Keith,Hastings,1915-11-22,M,rep,MA,Republican
10149,Kyl,John,1919-05-09,M,rep,IA,Republican
10152,Lloyd,Sherman,1914-01-11,M,rep,UT,Republican
10155,McCulloch,William,1901-11-24,M,rep,OH,Republican
10156,McDonald,Jack,1932-06-28,M,rep,MI,Republican
10158,McKevitt,James,1928-10-26,M,rep,CO,Republican
10163,Morse,Frank,1921-08-07,M,rep,MA,Republican
10164,Morton,Rogers,1914-09-19,M,rep,MD,Republican
10166,O’Konski,Alvin,1904-05-26,M,rep,WI,Republican
10168,Pelly,Thomas,1902-08-22,M,rep,WA,Republican
10169,Pirnie,Alexander,1903-04-16,M,rep,NY,Republican
10170,Poff,Richard,1923-10-19,M,rep,VA,Republican
10173,Reid,Charlotte,1913-09-27,F,rep,IL,Republican
10175,Schmitz,John,1930-08-12,M,rep,CA,Republican
10176,Schwengel,Frederick,1906-05-28,M,rep,IA,Republican
10177,Scott,Hugh,1900-11-11,M,sen,PA,Republican
10178,Smith,H.,1909-10-08,M,rep,CA,Republican
10179,Springer,William,1909-04-12,M,rep,IL,Republican
10181,Taft,Robert,1917-02-26,M,sen,OH,Republican
10182,Terry,John,1924-11-14,M,rep,NY,Republican
10183,Thompson,Standish,1925-02-05,M,rep,GA,Republican
10186,Whalley,John,1902-09-14,M,rep,PA,Republican
10189,Arends,Leslie,1895-09-27,M,rep,IL,Republican
10190,Baker,LaMar,1915-12-29,M,rep,TN,Republican
10191,Bartlett,Dewey,1919-03-28,M,sen,OK,Republican
10192,Blackburn,Benjamin,1927-02-14,M,rep,GA,Republican
10195,Bray,William,1903-06-17,M,rep,IN,Republican
10196,Brooke,Edward,1919-10-26,M,sen,MA,Republican
10197,Brotzman,Donald,1922-06-28,M,rep,CO,Republican
10198,Broyhill,Joel,1919-11-04,M,rep,VA,Republican
10199,Camp,John,1908-05-11,M,rep,OK,Republican
10201,Case,Clifford,1904-04-16,M,sen,NJ,Republican
10202,Chamberlain,Charles,1917-07-22,M,rep,MI,Republican
10205,Collier,Harold,1915-12-12,M,rep,IL,Republican
10207,Cronin,Paul,1938-03-14,M,rep,MA,Republican
10208,Curtis,Carl,1905-03-15,M,sen,NE,Republican
10209,Davis,Glenn,1914-10-28,M,rep,WI,Republican
10211,Dellenback,John,1918-11-06,M,rep,OR,Republican
10213,Dennis,David,1912-06-07,M,rep,IN,Republican
10219,Frelinghuysen,Peter,1916-01-17,M,rep,NJ,Republican
10220,Froehlich,Harold,1932-05-12,M,rep,WI,Republican
10222,Goodling,George,1896-09-26,M,rep,PA,Republican
10225,Griffin,Robert,1923-11-06,M,sen,MI,Republican
10227,Gross,Harold,1899-06-30,M,rep,IA,Republican
10228,Grover,James,1919-03-05,M,rep,NY,Republican
10229,Gubser,Charles,1916-02-01,M,rep,CA,Republican
10232,Hanrahan,Robert,1934-02-25,M,rep,IL,Republican
10233,Hansen,Clifford,1912-10-16,M,sen,WY,Republican
10235,Hansen,Orval,1926-08-03,M,rep,ID,Republican
10236,Harvey,James,1922-07-04,M,rep,MI,Republican
10239,Hogan,Lawrence,1928-09-30,M,rep,MD,Republican
10241,Hosmer,Craig,1915-05-06,M,rep,CA,Republican
10242,Huber,Robert,1922-08-29,M,rep,MI,Republican
10243,Hudnut,William,1932-10-17,M,rep,IN,Republican
10244,Hunt,John,1908-11-25,M,rep,NJ,Republican
10245,Keating,William,1927-03-30,M,rep,OH,Republican
10246,King,Carleton,1904-06-15,M,rep,NY,Republican
10247,Kuykendall,Dan,1924-07-09,M,rep,TN,Republican
10249,Landgrebe,Earl,1916-01-21,M,rep,IN,Republican
10250,Mailliard,William,1917-06-10,M,rep,CA,Republican
10251,Mallary,Richard,1929-02-21,M,rep,VT,Republican
10252,Maraziti,Joseph,1912-06-15,M,rep,NJ,Republican
10253,Martin,David,1907-07-09,M,rep,NE,Republican
10254,Mathias,Robert,1930-11-17,M,rep,CA,Republican
10255,Mayne,Wiley,1917-01-19,M,rep,IA,Republican
10260,Mills,William,1924-08-12,M,rep,MD,Republican
10261,Minshall,William,1911-10-24,M,rep,OH,Republican
10262,Mizell,Wilmer,1930-08-13,M,rep,NC,Republican
10264,Nelsen,Ancher,1904-10-11,M,rep,MN,Republican
10265,Pearson,James,1920-05-07,M,sen,KS,Republican
10267,Powell,Walter,1931-04-25,M,rep,OH,Republican
10268,Price,Robert,1927-09-07,M,rep,TX,Republican
10271,Robison,Howard,1915-10-30,M,rep,NY,Republican
10272,Roncallo,Angelo,1927-05-28,M,rep,NY,Republican
10275,Ruth,Earl,1916-02-07,M,rep,NC,Republican
10276,Sandman,Charles,1921-10-23,M,rep,NJ,Republican
10277,Saylor,John,1908-07-23,M,rep,PA,Republican
10278,Scherle,William,1923-03-14,M,rep,IA,Republican
10279,Scott,William,1915-07-01,M,sen,VA,Republican
10280,Shoup,Richard,1923-11-29,M,rep,MT,Republican
10281,Smith,Henry,1911-09-29,M,rep,NY,Republican
10283,Steele,Robert,1938-11-03,M,rep,CT,Republican
10285,Teague,Charles,1909-09-18,M,rep,CA,Republican
10286,Thomson,Vernon,1905-11-05,M,rep,WI,Republican
10288,Towell,David,1937-06-09,M,rep,NV,Republican
10289,Veysey,Victor,1915-04-14,M,rep,CA,Republican
10291,Ware,John,1908-08-29,M,rep,PA,Republican
10292,Widnall,William,1906-03-17,M,rep,NJ,Republican
10293,Williams,Lawrence,1913-09-15,M,rep,PA,Republican
10294,Wyatt,Wendell,1917-06-15,M,rep,OR,Republican
10295,Young,Edward,1920-09-07,M,rep,SC,Republican
10296,Young,Samuel,1922-12-26,M,rep,IL,Republican
10297,Zion,Roger,1921-09-17,M,rep,IN,Republican
10298,Zwach,John,1907-02-08,M,rep,MN,Republican
10299,Wyman,Louis,1917-03-16,M,sen,NH,Republican
10300,Ford,Gerald,1913-07-14,M,rep,MI,Republican
10306,Bell,Alphonzo,1914-09-19,M,rep,CA,Republican
10307,Bellmon,Henry,1921-09-03,M,sen,OK,Republican
10309,Biester,Edward,1931-01-05,M,rep,PA,Republican
10312,Clancy,Donald,1921-07-24,M,rep,OH,Republican
10313,Conlan,John,1930-09-17,M,rep,AZ,Republican
10314,Cotton,Norris,1900-05-11,M,sen,NH,Republican
10319,Esch,Marvin,1927-08-04,M,rep,MI,Republican
10320,Eshleman,Edwin,1920-12-04,M,rep,PA,Republican
10325,Gude,Gilbert,1923-03-09,M,rep,MD,Republican
10328,Hastings,James,1926-04-10,M,rep,NY,Republican
10335,Hinshaw,Andrew,1923-08-04,M,rep,CA,Republican
10338,Hutchinson,J.,1914-10-13,M,rep,MI,Republican
10340,Jarman,John,1915-07-17,M,rep,OK,Republican
10341,Javits,Jacob,1904-05-18,M,sen,NY,Republican
10342,Johnson,Albert,1906-04-17,M,rep,PA,Republican
10351,McCollister,John,1921-06-10,M,rep,NE,Republican
10357,Mosher,Charles,1906-05-07,M,rep,OH,Republican
10362,Pettis,Jerry,1916-07-18,M,rep,CA,Republican
10367,Schneebeli,Herman,1907-07-07,M,rep,PA,Republican
10368,Schweiker,Richard,1926-06-01,M,sen,PA,Republican
10369,Shriver,Garner,1912-07-06,M,rep,KS,Republican
10371,Steelman,Alan,1942-03-15,M,rep,TX,Republican
10372,Steiger,Sam,1929-03-10,M,rep,AZ,Republican
10379,Talcott,Burt,1920-02-22,M,rep,CA,Republican
10384,Young,Milton,1897-12-06,M,sen,ND,Republican
10385,du Pont,Pierre,1935-01-22,M,rep,DE,Republican
10393,Brown,Garry,1923-08-12,M,rep,MI,Republican
10394,Burke,J.,1913-01-14,M,rep,FL,Republican
10401,Caputo,Bruce,1943-08-07,M,rep,NY,Republican
10403,Cederberg,Elford,1918-03-06,M,rep,MI,Republican
10404,Clawson,Delwin,1914-01-11,M,rep,CA,Republican
10407,Cunningham,John,1931-03-27,M,rep,WA,Republican
10415,Frey,Louis,1934-01-11,M,rep,FL,Republican
10419,Hayakawa,Samuel,1906-07-18,M,sen,CA,Republican
10423,Ketchum,William,1921-09-02,M,rep,CA,Republican
10438,Myers,Gary,1937-08-16,M,rep,PA,Republican
10441,Pettis,Shirley,1924-07-12,F,rep,CA,Republican
10444,Quie,Albert,1923-09-18,M,rep,MN,Republican
10449,Ruppe,Philip,1926-09-29,M,rep,MI,Republican
10451,Sarasin,Ronald,1934-12-31,M,rep,CT,Republican
10452,Schmitt,Harrison,1935-07-03,M,sen,NM,Republican
10456,Skubitz,Joe,1906-05-06,M,rep,KS,Republican
10457,Steers,Newton,1917-01-13,M,rep,MD,Republican
10458,Steiger,William,1938-05-15,M,rep,WI,Republican
10460,Thone,Charles,1924-01-04,M,rep,NE,Republican
10464,Walsh,William,1912-07-11,M,rep,NY,Republican
10465,Whalen,Charles,1920-07-31,M,rep,OH,Republican
10466,Wiggins,Charles,1927-12-03,M,rep,CA,Republican
10475,Anderson,John,1922-02-15,M,rep,IL,Republican
10477,Baker,Howard,1925-11-15,M,sen,TN,Republican
10479,Bauman,Robert,1937-04-04,M,rep,MD,Republican
10482,Buchanan,John,1928-03-19,M,rep,AL,Republican
10484,Carter,Tim,1910-09-02,M,rep,KY,Republican
10486,Cleveland,James,1920-06-13,M,rep,NH,Republican
10489,Devine,Samuel,1915-12-21,M,rep,OH,Republican
10494,Evans,Melvin,1917-08-07,M,rep,VI,Republican
10501,Harsha,William,1921-01-01,M,rep,OH,Republican
10507,Jepsen,Roger,1928-12-23,M,sen,IA,Republican
10509,Johnson,James,1930-06-02,M,rep,CO,Republican
10510,Kelly,Richard,1924-07-31,M,rep,FL,Republican
10516,McEwen,Robert,1920-01-05,M,rep,NY,Republican
10526,Percy,Charles,1919-09-27,M,sen,IL,Republican
10530,Royer,William,1920-04-11,M,rep,CA,Republican
10533,Sebelius,Keith,1916-09-10,M,rep,KS,Republican
10541,Tower,John,1925-09-29,M,sen,TX,Republican
10542,Treen,David,1928-07-16,M,rep,LA,Republican
10548,Wilson,Robert,1916-04-05,M,rep,CA,Republican
10551,Wydler,John,1924-06-09,M,rep,NY,Republican
10552,Abdnor,James,1923-02-13,M,sen,SD,Republican
10553,Andrews,Mark,1926-05-19,M,sen,ND,Republican
10554,Ashbrook,Jean,1934-09-21,F,rep,OH,Republican
10555,Ashbrook,John,1928-09-21,M,rep,OH,Republican
10556,Atkinson,Eugene,1927-04-05,M,rep,PA,Republican
10557,Bafalis,Louis,1929-09-28,M,rep,FL,Republican
10559,Bailey,R.,1940-07-30,M,rep,MO,Republican
10560,Beard,Robin,1939-08-21,M,rep,TN,Republican
10561,Benedict,Cleveland,1935-03-21,M,rep,WV,Republican
10569,Brown,Clarence,1927-06-18,M,rep,OH,Republican
10570,Burgener,Clair,1921-12-05,M,rep,CA,Republican
10572,Butler,Manley,1925-06-02,M,rep,VA,Republican
10573,Carman,Gregory,1937-01-31,M,rep,NY,Republican
10575,Clausen,Donald,1923-04-27,M,rep,CA,Republican
10576,Collins,James,1916-04-29,M,rep,TX,Republican
10578,Coyne,James,1946-11-17,M,rep,PA,Republican
10579,Daniel,Robert,1936-03-17,M,rep,VA,Republican
10581,DeNardis,Lawrence,1938-03-18,M,rep,CT,Republican
10582,Deckard,Huey,1942-03-07,M,rep,IN,Republican
10583,Denton,Jeremiah,1924-07-15,M,sen,AL,Republican
10584,Derwinski,Edward,1926-09-15,M,rep,IL,Republican
10585,Dougherty,Charles,1937-06-26,M,rep,PA,Republican
10586,Dunn,James,1943-07-21,M,rep,MI,Republican
10588,East,John,1931-05-05,M,sen,NC,Republican
10589,Emery,David,1948-09-01,M,rep,ME,Republican
10590,Erdahl,Arlen,1931-02-27,M,rep,MN,Republican
10594,Evans,Thomas,1931-11-05,M,rep,DE,Republican
10596,Fenwick,Millicent,1910-02-25,F,rep,NJ,Republican
10597,Findley,Paul,1921-06-23,M,rep,IL,Republican
10601,Goldwater,Barry,1909-01-01,M,sen,AZ,Republican
10602,Goldwater,Barry,1938-07-15,M,rep,CA,Republican
10603,Grisham,Wayne,1923-01-10,M,rep,CA,Republican
10604,Guyer,Tennyson,1913-11-29,M,rep,OH,Republican
10605,Hagedorn,Thomas,1943-11-27,M,rep,MN,Republican
10607,Hawkins,Paula,1927-01-24,F,sen,FL,Republican
10608,Heckler,Margaret,1931-06-21,F,rep,MA,Republican
10609,Hinson,Jon,1942-03-16,M,rep,MS,Republican
10611,Hollenbeck,Harold,1938-12-29,M,rep,NJ,Republican
10612,Jeffries,James,1925-06-01,M,rep,KS,Republican
10613,Johnston,Walter,1936-03-03,M,rep,NC,Republican
10614,Laxalt,Paul,1922-08-02,M,sen,NV,Republican
10615,LeBoutillier,John,1953-05-26,M,rep,NY,Republican
10617,Lee,Gary,1933-08-18,M,rep,NY,Republican
10619,Marks,Marc,1927-02-12,M,rep,PA,Republican
10620,Mathias,Charles,1922-07-24,M,sen,MD,Republican
10621,Mattingly,Mack,1931-01-07,M,sen,GA,Republican
10623,McClory,Robert,1908-01-31,M,rep,IL,Republican
10624,McCloskey,Paul,1927-09-29,M,rep,CA,Republican
10625,Mitchell,Donald,1923-05-08,M,rep,NY,Republican
10629,Napier,John,1947-05-16,M,rep,SC,Republican
10630,Nelligan,James,1929-02-14,M,rep,PA,Republican
10632,Railsback,Thomas,1932-01-22,M,rep,IL,Republican
10634,Rhodes,John,1916-09-18,M,rep,AZ,Republican
10636,Roberts,Clint,1935-01-30,M,rep,SD,Republican
10637,Rousselot,John,1927-11-01,M,rep,CA,Republican
10640,Smith,Albert,1931-08-31,M,rep,AL,Republican
10642,Stanton,John,1924-02-20,M,rep,OH,Republican
10643,Staton,David,1940-02-11,M,rep,WV,Republican
10644,Stockman,David,1946-11-10,M,rep,MI,Republican
10645,Wampler,William,1926-04-21,M,rep,VA,Republican
10646,Weber,Edward,1931-07-26,M,rep,OH,Republican
10649,Brady,Nicholas,1930-04-11,M,sen,NJ,Republican
10652,Bethune,Edwin,1935-12-19,M,rep,AR,Republican
10656,Conable,Barber,1922-11-02,M,rep,NY,Republican
10657,Corcoran,Thomas,1939-05-23,M,rep,IL,Republican
10659,Crane,Daniel,1936-01-10,M,rep,IL,Republican
10661,Edwards,William,1928-09-20,M,rep,AL,Republican
10662,Erlenborn,John,1927-02-08,M,rep,IL,Republican
10663,Evans,Daniel,1925-10-16,M,sen,WA,Republican
10665,Forsythe,Edwin,1916-01-17,M,rep,NJ,Republican
10668,Hansen,George,1930-09-14,M,rep,ID,Republican
10670,Hecht,Jacob,1928-11-30,M,sen,NV,Republican
10677,Marriott,David,1939-11-02,M,rep,UT,Republican
10678,Martin,James,1935-12-11,M,rep,NC,Republican
10687,Pritchard,Joel,1925-05-05,M,rep,WA,Republican
10690,Robinson,James,1916-05-14,M,rep,VA,Republican
10692,Sawyer,Harold,1920-03-21,M,rep,MI,Republican
10694,Stafford,Robert,1913-08-08,M,sen,VT,Republican
10696,Trible,Paul,1946-12-29,M,sen,VA,Republican
10699,Weicker,Lowell,1931-05-16,M,sen,CT,Republican
10700,Williams,Lyle,1942-08-23,M,rep,OH,Republican
10701,Winn,Edward,1919-08-22,M,rep,KS,Republican
10706,Armstrong,William,1937-03-16,M,sen,CO,Republican
10709,Boschwitz,Rudolph,1930-11-07,M,sen,MN,Republican
10710,Campbell,Carroll,1940-07-24,M,rep,SC,Republican
10711,Carney,William,1942-07-01,M,rep,NY,Republican
10712,Chappie,Eugene,1920-03-28,M,rep,CA,Republican
10713,Cobey,William,1939-05-13,M,rep,NC,Republican
10714,Eckert,Fred,1941-05-06,M,rep,NY,Republican
10716,Evans,Thomas,1924-05-26,M,rep,IA,Republican
10717,Fiedler,Bobbi,1937-04-22,F,rep,CA,Republican
10718,Franklin,William,1941-12-13,M,rep,MS,Republican
10720,Grotberg,John,1925-03-23,M,rep,IL,Republican
10722,Hartnett,Thomas,1941-08-07,M,rep,SC,Republican
10724,Hendon,William,1944-11-09,M,rep,NC,Republican
10725,Hillis,Elwood,1926-03-06,M,rep,IN,Republican
10726,Holt,Marjorie,1920-09-17,F,rep,MD,Republican
10727,Humphrey,Gordon,1940-10-09,M,sen,NH,Republican
10729,Kindness,Thomas,1929-08-26,M,rep,OH,Republican
10730,Kramer,Kenneth,1942-02-19,M,rep,CO,Republican
10731,Loeffler,Thomas,1946-08-01,M,rep,TX,Republican
10735,McClure,James,1924-12-27,M,sen,ID,Republican
10736,McKernan,John,1948-05-20,M,rep,ME,Republican
10738,Monson,David,1945-06-20,M,rep,UT,Republican
10739,Moore,William,1939-10-04,M,rep,LA,Republican
10740,O’Brien,George,1917-06-17,M,rep,IL,Republican
10742,Rudd,Eldon,1920-07-15,M,rep,AZ,Republican
10744,Siljander,Mark,1951-06-11,M,rep,MI,Republican
10745,Snyder,Marion,1928-01-26,M,rep,KY,Republican
10746,Strang,Michael,1929-06-17,M,rep,CO,Republican
10749,Whitehurst,George,1925-03-12,M,rep,VA,Republican
10752,Zschau,Edwin,1940-01-06,M,rep,CA,Republican
10754,Broyhill,James,1927-08-19,M,sen,NC,Republican
10756,Badham,Robert,1929-06-09,M,rep,CA,Republican
10761,Boulter,Eldon,1942-02-23,M,rep,TX,Republican
10766,Daub,Harold,1941-04-23,M,rep,NE,Republican
10767,Davis,Jack,1935-09-06,M,rep,IL,Republican
10768,DioGuardi,Joseph,1940-09-20,M,rep,NY,Republican
10771,Duncan,John,1919-03-24,M,rep,TN,Republican
10773,Garn,Edwin,1932-10-12,M,sen,UT,Republican
10777,Karnes,David,1948-12-12,M,sen,NE,Republican
10778,Kasten,Robert,1942-06-19,M,sen,WI,Republican
10779,Kemp,Jack,1935-07-13,M,rep,NY,Republican
10780,Konnyu,Ernest,1937-05-17,M,rep,CA,Republican
10781,Latta,Delbert,1920-03-05,M,rep,OH,Republican
10783,Luján,Manuel,1928-05-12,M,rep,NM,Republican
